productName,rating,review
Ghost In The Machine - Double Dry-Hopped,4.67,"Pours a hazy golden color with a nice head and lacing

Aroma has very generous citrus and tropical hints

The taste follows the nose with a very well balanced citrus and tropical flavor

A medium bodied decently carbonated beer

A great IPA"
Ghost In The Machine - Double Dry-Hopped,4.22,"16oz. can into a Founders snifter. 



Pours a pale pastel yellow with a coarse 0.5 finger white head. Nose is citrus, pear, and apple. All underripe. Actually a bit more muted than I thought it would be. Some cane sugar and starfruit in there as well. Beer opens grapefruit, pear, and apple. An interesting take on the tropical fruit flavor profile. The middle yields notes of citrus, a touch of grassiness, and more pear skin. End is more pear, apple, and citrus fruit. Finish bone dry with an aftertaste of citrus rind. Body is light to medium with ample carbonation. Prickly and foamy in the mouth and aggressive going down. Probably the dryest beer I've had to date. A long, lingering aftertaste. 



Good, not great. That body is something to experience though."
Ghost In The Machine - Double Dry-Hopped,4.55,"Pours a very cloudy yellow color with a small foamy head. Juicy, juicy, citrus, and piney aroma. It smells so fresh. Canned on 11/11/21. This has a nice piney green aroma. Taste is still green. Very piney and citrus. Super good. LIght to medium bodied with moderate carbonation. LIght to medium bodied with moderate carbonation."
Ghost In The Machine - Double Dry-Hopped,4.6,"A - Pours a cloudy bright yellow with a thin white head. Light soapy lacing.



S - Aroma is orange and grapefruit.



T - The taste is orange, pineapple, grapefruit and nice bitter dank finish.



M - Medium body with medium carbonation. Creamy mouthfeel with a soft dry finish.



O - Top notch DDH NEIPA,"
Ghost In The Machine - Double Dry-Hopped,4.56,"Look - yellow slight orange thick with a great white head

Smell - juicy with so much citrus and dank

Taste - slightly bitter juicy citrus and less dank than the smell

Feel - creamy medium carb with a medium full body

Overall - tasty but over-hyped in my opinion"
Coconut Vibes,4.32,"Look - black and thick with a fantastic thick tan head and lacing

Smell - coconut oat bran with some chocolate 

Taste - like the smell, chocolate coconut milk poured over oat bran 

Feel - thick and creamy

Overall - great and interesting"
Coconut Vibes,4.47,"Pours black with a still look. It has oily legs as you swirl the glass. Aroma is coconut water and soy sauce. Toasted coconut, chocolate, caramel, and roasty and toasty malts all come thru, leaning lightly towards 'sweet'. Flavor profile is the same, big coconut water mixed in with hearty toasty and roasty malts. Chocolate comes on at the finish. Soy sauce permeates the middle, distracting a touch from the rest of the profile. Mouth feel is thick, creamy, and decadent. Overall, big and bold, with a clear and intentional focus on coconut, as the label would suggest. It's a soothing pillow of coconut. 



Poured from a 750mL bottle. Reviewed from notes."
Coconut Vibes,4.1,"750ml bottle. Poured out an opaque, jet-black color with a small, light brown head of foam. It left sudsy trails of lace on the glass. It smelled strongly of coconut, chocolate, molasses, toffee and caramel. Lots of chocolate and coconut taste. This beer became sweeter and sweeter as I drank it. A little cloying."
Coconut Vibes,4.7,"2021 release - Drank on 12/25/21. 

Tastes like a chocolate fudge mounds bar. Incredible thickness and mouthful, few brewers seem to achieve. Sweet, but so well balanced without the coconut overpowering. The absolute best non-ba stout I’ve had to date"
Coconut Vibes,4.66,"750ml bottle at share. Inky black pour, ring of beige head. Aroma is coconut, chocolate, roasty, nutty. Taste pronounces the almonds a bit more, with plenty of lush coconut and chocolate flavors to nail the Almond Joy vibe. Superb!"
Coconut Vibes,4.75,"This is by far the thickest stout I have ever had, as crazy as that may sound. It’s like darn motor oil! It’s is very tasty, smells great and is well worth being a top 250!"
Coconut Vibes,4.78,"Most recent batch poured into a tulip. Motor oil viscosity. Completely opaque. Coats the glass. Tons of dark chocolate and toasted coconut. On the sweeter side but really phenomenal. Super mouth coating. Very thick. Low carb. Overall, this was outstanding. One of the best non ba coconut stouts I’ve ever had."
Coconut Vibes,4.75,Blend #3 version poured from the bottle into a snifter. So happy to be able to try this after getting in trade from another BA. Wonderfully thick with a hint of booze and LOTS of coconut.
Bourbon County Brand Stout,5,"A: when pored the appearance is as black as can be. This beer is so dark, the foam appears to be a dark brown rather than the the typical white. This appearance is how you know this will be a serious stout.



S: There are definitely notes of bourbon in the aroma. You can also detect notes of roasted barley and oak.



T: The taste of this brew is suburb for an imperial stout. There is a rich blend of flavors from the oak, the bourbon and the malts. While there is also some hop presence, its really the bourbon that takes center stage here. This is definitely the gold standard for a barreled aged beer. 



M: The mouth feel is very warming. That is to be expected at with a beer with a big abv like this one. This is definitely something you want to drink in the colder weather,



O: Overall Goose island nailed this style. I don't often give 5 star ratings but this brew earned it. It is such a rich imperial stout that drinks very smoothly. It is one of the best beers I have ever drank. Final rating 5/5."
Bourbon County Brand Stout,4.3,"Goose Island Bourbon County Stout

Live review. Poured from the 1 pint, 0.9 ounce bottle that I found at a cool bottle shop in Mentor, Ohio about 18 months ago for, if I recall correctly, about $15. 2019 indicated on the neck label. Drink by: 25 AUG 24 08:33 14.7% ALC/VOL printed on the lower part of the label on the body of the bottle.

A: The look does not disappoint. The darkest body with a brief dark brown head which lasts about 10 seconds and I poured generously into a clean, clear snifter. Love this look, even if much of it is to style. 4.5

S: Dark fruits predominate without too much “heat” of alcohol which I expected somewhat due to the high ABV. I certainly pick up some deep, sweet bourbon notes but the dark fruits are front and center. Intriguing and I give it “extra credit” for not being too “hot.” 4.5

T: Wow. So much going on here. Early taste is a LOT of dark fruits, heat of alcohol bourbon notes dancing on my tongue and then dissipating into a long, slow, alcohol slide out to an amazing finish of smooth dark roast malt but that process takes about 2 minutes. 4.5

M: Mouthfeel is surprisingly thin for the style and the beer’s reputation. Mind you, this is NOT a thin beer, just that I had expected one of the fullest, thickest beers but it is not. 3.5

D: Drinkability/Overall: Overall a fantastic beer, one that everyone reading this should seek out. Drinkability is limited by your budget and your sobriety but this is a “night capper” kind of beer. Only a fool would drink several of these in one evening. Intention, in my opinion, is to enjoy one of these in an evening, and frankly share it with someone else. 4.0"
Bourbon County Brand Stout,4.62,"The grandaddy. I've had the 2012 variant most recently on a trip to Chicago. Held up surprisingly well. Still have a 2013 bottle hanging on in the cellar that I can't wait to open. Even ""bad"" variants of the original are so solid, reliable and respectable. Excellent experience every time. Very much looking forward to the 2022 lineup and the 2019 > 2022 vertical I plan on doing at New Year's."
Bourbon County Brand Stout,4.7,"2019 vintage:



Poured from a 16.9 ounce bottle into a snifter.



Look- Black, medium brown frothy head, visible particulate near the outside of the glass, average head retention and lacing.



Smell- Coffee, bourbon, chocolate, toffee.



Taste- Toffee, bourbon, coffee, vanilla, chocolate, semi sweet.



Feel- Full body, slightly below average carbonation, mouth coating, mouth warming, smooth, creamy.



Overall- Vibrant and well balanced flavors with a full body that coats and warms the mouth. This provided a brilliant drinking experience."
Bourbon County Brand Stout,4.9,I drank the 2017 bottling yesterday. It was amazing! The 5 years of aging smoothed out the taste perfectly.
Bourbon County Brand Stout,4.92,"Very first time that I've ever had something like this. The bottle I have is from the 2019 stock.



Poured into a chalice-like glass. Color is a very dark blackish and brown mix. Thick and syrup-like with a noticeable alcohol aroma.



Smell is excellent and to me consists of chocolate, plum, coffee, caramel, vanilla, and of course, Bourbon. 



The 14.7 ABV brings a nice, warm taste to the experience and I look forward to my next bottle.



Oh yeah, enjoy it with your friends or the family members and they will thank you for the chance to taste a great stout. I highly recommend this to everyone."
Bourbon County Brand Stout,4.82,Bought a flight of years from craft cellar. Astounding!
